アクター設定,ものぐさ魔法使い 通常,,
本文,フラグにならなきゃいいんスけど…,Hope I'm not tempting fate ,by saying this\c but...
アクター設定,ものぐさ魔法使い 通常,,
本文,無事に帰れたら…\.,When we make it home safe...\.,
本文,盛大にパーティするっスよ！,Let's have a huge party!,
アクター設定,ものぐさ魔法使い 通常,,
本文,君くん！,Hey\c kid!,
アクター設定,カイト 驚き・動揺,,
本文,はい！？,Yeah?!,
アクター設定,ものぐさ魔法使い 通常,,
本文,無事に帰れたら…\.,When we make it home safe...\.,
本文,盛大にパーティするっスよ！,Let's have a huge party!,
アクター設定,カイト 笑顔,,
本文,それは良いですね,That sounds pretty great.,
アクター設定,ものぐさ魔法使い 通常,,
本文,ついに遠征に来てしまった…,Well\c I'm finally on that expedition...,
アクター設定,カイト 通常,,
本文,大丈夫ですか？,Are you holding up okay?,
アクター設定,ものぐさ魔法使い 通常,,
本文,君くん！,Oh\c kid!,
アクター設定,カイト 驚き・動揺,,
本文,はい！？,Yes?!,
アクター設定,ものぐさ魔法使い 通常,,
本文,全然…,I'm totally...,
アクター設定,ものぐさ魔法使い 通常,,
本文,大丈夫っスよ！,Totally fine!,
アクター設定,ものぐさ魔法使い 通常,,
本文,君くんに心配されるほど\.,I'm not so soft that you'd,
本文,ヤワじゃないっスから！,need to worry about me\c kid!,
