アクター設定,チャラ男 通常,
本文,あの女 つぎ見かけたら\.,How am I gonna approach her\.
本文,どう声掛けようか…,next time I see her?
アクター設定,チャラ男 通常,
本文,おい ちょっと聞いてくれよ！,Hey! Hear me out\c will ya?
アクター設定,カイト 通常,
本文,どうかしたんですか？,Do you need something?
アクター設定,チャラ男 通常,
本文,この間 金髪でいかにも魔法使い！\.,So a while ago\c there was this blonde
本文,みたいな美人の女がいたんでさ,beauty\c real wizard-like.
アクター設定,チャラ男 通常,
本文,勇気をふり絞って\.,I worked up my courage\.
本文,声をかけてみたのよ,and approached her\c yeah?
アクター設定,チャラ男 通常,
本文,そしたら 完全に無視されて\.,But she totally ignored me
本文,そのまま どこか行っちまったんだよ,and just walked off somewhere.
アクター設定,カイト 通常,
本文,はぁ…,Right...
アクター設定,チャラ男 通常,
本文,どこかで見てねえか？,You seen her anywhere?
アクター設定,カイト 通常,
本文,うーん…\.,Nope.
本文,心当たりないですね,Sorry\c I have no idea.
