アクター設定,緊張しい魔法使い 通常,,
本文,\N[5]さんも,Keep careful out there\c \N[5].,
本文,気を付けてくださいね,,
アクター設定,緊張しい魔法使い 通常,,
本文,もう自分一人の\.,You're part of a team now!,
本文,身体ではないんですから！,,
アクター設定,カイト 笑顔,,
本文,はい ありがとうございます,I will. Thank you.,
アクター設定,緊張しい魔法使い 通常,,
本文,え\. えへへ…,Eh\c\. eheheh...,
アクター設定,カイト 通常,,
本文,そのエーテルドリンクというのは…？,So what is an ether drink\c anyway?,
アクター設定,緊張しい魔法使い 通常,,
本文,あ！\.,Oh!\.,
本文,すいません,Sorry!,
アクター設定,緊張しい魔法使い 通常,,
本文,その薬はですね,So\c it's something of a drug.,
アクター設定,緊張しい魔法使い 通常,,
本文,不足した魔力を補う\.,You take it in capsule form\c\.,
本文,カンフル剤です,and it restores your lost mana.,
アクター設定,カイト 通常,,
本文,それなら\.,Really?\. That,
本文,役に立つものでは？,sounds pretty useful.,
アクター設定,緊張しい魔法使い 通常,,
本文,いえ これは効果は良いですが\.,Well\c while it has a wonderful effect\c\.,
本文,依存がとても強く…,it's really\c well...addictive.,
アクター設定,緊張しい魔法使い 通常,,
本文,非常に身体への負担が,It puts a lot of strain on the body\c,
本文,大きいため 禁止されているんですよ,so dealing in it has been banned.,
アクター設定,カイト 通常,,
本文,へぇ…,Wow.,
本文,知らなかった,I didn't know that.,
アクター設定,緊張しい魔法使い 通常,,
本文,でも おかしいです,Still\c it doesn't make sense.,
アクター設定,緊張しい魔法使い 通常,,
本文,魔法使いにしか,Only wizards would want ,
本文,需要がないはずなのに,to buy them\c right?,
アクター設定,緊張しい魔法使い 通常,,
本文,どうして,So why were they being sold,
本文,こんなものが市場に…？,in the marketplace...?,
アクター設定,緊張しい魔法使い 通常,,
本文,\N[5]さん\.,\N[5]\c,
本文,エーテルドリンクと云うものをご存じですか？,do you know what an ether drink is?,
アクター設定,カイト 通常,,
本文,エーテルドリンク…？,Ether drink...?,
アクター設定,緊張しい魔法使い 通常,,
本文,市場で怪しい人がいたので\.,I saw someone suspicious,
本文,問いただしたんです,at the marketplace\c,and when I stopped him for questioning\c
アクター設定,緊張しい魔法使い 通常,,
本文,そしたら 禁止薬物の\.,I saw that he'd been dealing ,
本文,エーテルドリンクを取引してたんで,in illegal ether drinks!,
アクター設定,緊張しい魔法使い 通常,,
本文,押収しました！,I wasted no time in arresting him!,
アクター設定,カイト 笑顔,,
本文,それは すごいですね,Wow\c that's pretty impressive.,
アクター設定,緊張しい魔法使い 通常,,
本文,あの…！,Um!,
アクター設定,緊張しい魔法使い 通常,,
本文,\N[5]さん\.,So\c \N[5]\c\.,
本文,\N[3]さんのお客人だったんですね！,you were a guest of \N[3]'s?,
アクター設定,緊張しい魔法使い 通常,,
本文,そんなこととは\.,I'm so sorry!,
本文,つゆしらず,,
アクター設定,緊張しい魔法使い 通常,,
本文,申し訳ありませんでした！,I had no idea you were her guest!,
アクター設定,カイト 笑顔,,
本文,いえ 全然気にしてないですよ,Oh\c no\c it's fine. Really.,
アクター設定,緊張しい魔法使い 通常,,
本文,そうですか,Is it?,
本文,良かったです,Phew\c glad to hear.,
