アクター設定,ノエル 通常,,
本文,こいつ…,This is the guy...,
アクター設定,ノエル 通常,,
本文,こないだ市場で\.,He's the one who made all,
本文,騒ぎを起こしたやつだ！,that trouble in the marketplace,the other day!
アクター設定,ノエル 通常,,
本文,追い詰めたぜ！\.,I've got you cornered now!\.,
本文,観念しろよ,Give it up!,
アクター設定,怪しい男 通常,,
本文,ちっ！\. 市場の奴らから\.,Tch!\. Just when I thought I'd gotten away\c,
本文,逃げ出してきたってのに…,from the morons in the market...,
アクター設定,怪しい男 通常,,
本文,ガキどもが\.,You brats come at me\.,
本文,小賢しいマネしやがって…,with your stupid little tricks!,
アクター設定,マリー 不信・怒り,,
本文,おとなしく\.,I think you want to ,
本文,観念した方が良いと思うな,give up peacefully.,
アクター設定,怪しい男 通常,,
本文,こうなったら…,You leave me no choice!,
アクター設定,ノエル 通常,,
本文,何 飲んでんだよ\.,The hell are you drinking?,
アクター設定,怪しい男 通常,,
本文,…,...,
アクター設定,ノエル 通常,,
本文,おい 聞いてんのかよ！？,Hey\c answer me!,
アクター設定,怪しい男 通常,,
本文,…！,...!,
アクター設定,マリー 驚き・動揺,,
本文,あれって…\.,Wait...\.,
本文,もしかして？,Is that...?,
アクター設定,マリー 驚き・動揺,,
本文,\N[14]くん！\.,\N[14]!\.,
本文,その男から 離れてっ！,Get away from him\c quick!,
アクター設定,カイト 苦痛・ダメージ,,
本文,えっ…？,Huh?,
アクター設定,怪しい男 通常,,
本文,うるせえ！\.,Shut up\c brat!\.,
本文,これでも食らえっ！,Try this on for size!,
アクター設定,ノエル 通常,,
本文,あの男…\.,That man\c he...\.,
本文,魔法を使いやがった！？,He used freaking magic?!,
アクター設定,怪しい男 通常,,
本文,ちっ…！\.,Tch!\.,
本文,直撃しなかったか,Not a direct hit\c huh?,
アクター設定,怪しい男 通常,,
本文,次は…\.,Well\c next time...\.,
本文,はずさねぇ！,I'm not gonna miss!,
アクター設定,カイト 特殊１,,
本文,\N[14]！\.,\N[14]!\.,
本文,危ないっ！,Look out!,
アクター設定,ノエル 通常,,
本文,えっ…？,Huh?,
アクター設定,マリー 驚き・動揺,,
本文,\N[5]くん！\. 待って！\.,\N[5]!\. Wait!\.,
本文,ここでその力は…！,If you use your power here...!,
アクター設定,ノエル 通常,,
本文,次から次へと\.,Just one after another...\.,
本文,なんなんだよ…,What's going on here?,
アクター設定,ノエル 通常,,
本文,すげぇ…\.,Damn\c my...\.,
本文,…頭いたい,My head's killing me.,
アクター設定,マリー 攻撃時,,
本文,…これ\.,...Hey.\.,
本文,学校で起きたのと同じやつ…,This is just like what happened ,at school...
アクター設定,マリー 不信・怒り,,
本文,…\.,...\.,
アクター設定,マリー 不信・怒り,,
本文,…ダメだ\.,...Dammit\c\.,
本文,アタシが…なんとかしないと,I've got to do something.,
アクター設定,マリー 不信・怒り,,
本文,…,...,
アクター設定,怪しい男 通常,,
本文,何の騒ぎだ！？,What's going on?!,
アクター設定,怪しい男 通常,,
本文,うわぁ！\.,Whoa! \.,
アクター設定,怪しい男 通常,,
本文,マモノが…！\.,Monsters?! \.,
本文,街中に！？,In town?!,
アクター設定,怪しい男 通常,,
本文,ひぇぇ ころされる！\.,Ahh! We're all gonna die!,
本文,逃げろっ！,Run!,
アクター設定,怪しい男 通常,,
本文,誰か倒れてるけど\.,Someone's on the ground!,
本文,大丈夫なのかよ！？,Hey\c\. you okay?!,
アクター設定,マリー 不信・怒り,,
本文,…,...,
アクター設定,マリー 不信・怒り,,
本文,…,...,
アクター設定,マリー 不信・怒り,,
本文,なにこの…,This is just...,
アクター設定,マリー 不信・怒り,,
本文,しょうもない状況,...utterly ridiculous.,
アクター設定,マリー 不信・怒り,,
本文,\N[5]くんさ…,Hey\c \N[5].,
アクター設定,マリー 不信・怒り,,
本文,勝手に想定外の行動\.,How about you not go,
本文,してんじゃねーよ,off-script\c huh?,
アクター設定,マリー 不信・怒り,,
本文,外野もうるさいし,The peanut gallery's,pretty annoying\c too.
アクター設定,マリー 不信・怒り,,
本文,めんどうくさいけど…\.,It's pretty annoying\c but...\.,
本文,誤魔化すしかないか,gotta paper this over somehow.,
アクター設定,マリー 驚き・動揺,,
本文,あーあ,Man.,
アクター設定,マリー 不信・怒り,,
本文,全然 思い通りに\.,Things just won't go,
本文,進んでくれないなぁ,the way I want them to\c huh.,
アクター設定,マリー 不信・怒り,,
本文,アタシの人生,Not in my life\c no sir.,
アクター設定,マリー 不信・怒り,,
本文,もう,Ugh.,
アクター設定,マリー 不信・怒り,,
本文,サイアク,This sucks.,
