アクター設定,リン 通常,
本文,\N[5]お兄ちゃんは何してるの？,What are you doing?
アクター設定,カイト 通常,
本文,ボクは\N[3]さんの手伝いだよ,I'm helping \N[3].
アクター設定,リン 通常,
本文,へぇ…\.,Really?\.
本文,手伝いってどんな？,What kind of help?
アクター設定,カイト 通常,
本文,\N[3]さんは…,\N[3]...
アクター設定,カイト 笑顔,
本文,（たまに道を間違えるんだよ）,(Sometimes goes the wrong direction.)
アクター設定,リン 通常,
本文,えぇ！\.,What?!\.
本文,そうなんだぁ,I didn't know that.
アクター設定,レミィ 通常,
本文,…？,...?
アクター設定,リン 通常,
本文,あ！\.,Oh!\.
本文,魔法使いのお姉ちゃんだ！,It's the magic lady!
アクター設定,リン 通常,
本文,こんにちわ！,Hello!
アクター設定,レミィ 通常,
本文,えぇ\. こんにちわ,Yes\c hello.
アクター設定,リン 通常,
本文,今日はどうしたの…？,What happened today?
アクター設定,レミィ 通常,
本文,特には…,Nothing especially.
アクター設定,リン 通常,
本文,そうなんだ,I see.
