アクター設定,レミィ 通常,,
本文,\N[1],\N[1].,
アクター設定,アーシア 通常,,
本文,ほい？,Yes?,
アクター設定,レミィ 通常,,
本文,貴方,Tell me.,
アクター設定,レミィ 通常,,
本文,なぜ時計塔に？,Why are you at the clock tower?,
アクター設定,アーシア 悲しみ・焦り,,
本文,えーっと\.,Umm.\.,
本文,それはですね…,The thing is...,
アクター設定,アーシア 悲しみ・焦り,,
本文,ほら\. よく言うじゃないですか,You know what they say?,
アクター設定,アーシア 通常,,
本文,バカと金持ちは高いところが好きって！,Idiots and rich people,like to be in high places!
アクター設定,レミィ 通常,,
本文,…,...,
アクター設定,レミィ 驚き・動揺,,
本文,確かに,That's true.,
アクター設定,アーシア 不信・怒り,,
本文,むむむ…\.,Grrr.\.,
本文,遠回しバカにされた気分,I feel like I was just insulted.,
