アクター設定,ハティ 通常,,
本文,ここを出て行ったら…\.,If I leave here\c\.,
本文,仕送りとかした方がいいのかな？,should I send back money?,
アクター設定,ニナ 特殊１,,
本文,んー…,Hm...,
アクター設定,ニナ 通常,,
本文,余裕ができたら…\.,Only if you can spare it.,
本文,で\. いいと思うよ,,
アクター設定,ハティ 通常,,
本文,そうなのか？,You think so?,
アクター設定,ニナ 通常,,
本文,どうしてもするなら…,If you're going to do it,one way or another...
アクター設定,ニナ 特殊１,,
本文,\N[6]さんが\.,just make sure you don't give,
本文,心配しすぎない程度？\. かなぁ…,too much and cause,\N[6] to worry.
アクター設定,ハティ 通常,,
本文,あぁ…！\.,Oh!\.,
本文,たしかに,That's a good point.,
アクター設定,ニナ 通常,,
本文,\N[12]…\.,\N[12]...\.,
本文,里親の話\. どうするか決めた？,Have you decided what to do about,your adoption?
アクター設定,ハティ 通常,,
本文,あぁ…\.,Yeah...\.,
本文,行くことにしたよ,I decided to go.,
アクター設定,ニナ 通常,,
本文,そっか…\.,I see...\.,
本文,偉いね,I'm proud of you.,
アクター設定,ハティ 通常,,
本文,よせって…,Don't.,
アクター設定,ニナ 通常,,
本文,\N[12]は…\.,Have you been good\c,
本文,良い子にしてたかなー？,\N[12]?,
アクター設定,ニナ 笑顔,,
本文,こちょこちょこちょこちょ～,Tickle tickle.,
アクター設定,ハティ 不信・怒り,,
本文,おっと！\.,Hey!\.,
本文,その手には引っかからないぜ！,You're not gonna get me.,
アクター設定,ニナ 不信・怒り,,
本文,むぅ…,Rrr...,
アクター設定,ニナ 通常,,
本文,\N[12]…\.,You've really grown.\.,
本文,背も伸びて 大人っぽくなったね,You're like an adult.,
アクター設定,ハティ 通常,,
本文,そ\. そうか！？\.,R-Really?!\.,
本文,そうなのか…？,Am I?,
アクター設定,ニナ 通常,,
本文,わたしには,That's the way it looks to me.,
本文,そう見えるよ,,
アクター設定,ハティ 通常,,
本文,そっか…\.,I see.\.,
本文,えへへ…,Hehe.,
