アクター設定,ごろつきA 通常,,
本文,いけっー！,Go!,
アクター設定,ごろつきB 通常,,
本文,やっちまえー！,Do it!,
アクター設定,緊張しい魔法使い 通常,,
本文,なんでしょう…\.,What's this commotion about?,
本文,騒ぎになってます,,
アクター設定,カイト 驚き・動揺,,
本文,行ってみましょう！,Let's check it out!,
アクター設定,レミィ 通常,,
本文,貴方…,You...,
アクター設定,レミィ 不信・怒り,,
本文,なぜ私の部下を襲ったのかしら,Why did you attack my subordinate?,
アクター設定,怪しい男 通常,,
本文,俺は 強い魔法使いと,I just wanted to fight,
本文,戦いたいだけだ,a strong wizard.,
アクター設定,怪しい男 不信・怒り,,
本文,そいつは\.,The one\. was just weak.,
本文,ただ弱かっただけのこと,,
アクター設定,レミィ 不信・怒り,,
本文,それは許されないわ,That was unforgivable.,
アクター設定,レミィ 通常,,
本文,ここは…,This isn't...,
アクター設定,レミィ 通常,,
本文,戦場ではないもの,the battlefield.,
アクター設定,怪しい男 不信・怒り,,
本文,…,...,
アクター設定,カイト 驚き・動揺,,
本文,\N[3]さん！？\.,\N[3]?!\.,
本文,助けに行かないと…,I have to help her.,
アクター設定,緊張しい魔法使い 通常,,
本文,ダメです！,No!,
アクター設定,緊張しい魔法使い 通常,,
本文,\N[5]さんは\.,You aren't a wizard anymore.,
本文,もう魔法使いではありません,,
アクター設定,緊張しい魔法使い 通常,,
本文,部外者なんです！,You're a total third party!,
アクター設定,カイト 不信・怒り,,
本文,だけど…,But...,
アクター設定,緊張しい魔法使い 通常,,
本文,私\. 行ってきます！,I'll go!,
アクター設定,カイト 驚き・動揺,,
本文,あ…\. 待って！,Oh...\. Wait!,
アクター設定,怪しい男 通常,,
本文,あんたの方が,You seem way stronger.,
本文,何倍も歯ごたえがありそうだ,,
アクター設定,レミィ 通常,,
本文,…,...,
アクター設定,レミィ 通常,,
本文,それはないわ,That's not true.,
アクター設定,レミィ 驚き・動揺,,
本文,私には…\.,I have\. no talent for magic.,
本文,魔法の才能がないもの,,
アクター設定,怪しい男 通常,,
本文,ふっ…,Heh.,
アクター設定,怪しい男 通常,,
本文,やはり…\.,I didn't think it would be easy,
本文,簡単に挑発にはのらないか,to provoke you.,
アクター設定,怪しい男 通常,,
本文,だが…\.,But\.,
本文,これならどうだ？,what about now?,
アクター設定,レミィ 不信・怒り,,
本文,貴方…,You...,
アクター設定,レミィ 特殊１,,
本文,目的は何かしら？,What are you after?,
アクター設定,怪しい男 通常,,
本文,…！,...!,
アクター設定,怪しい男 通常,,
本文,だから…\.,I told you already.\.,
本文,さっきから言ってんだろ,,
アクター設定,ごろつきA 通常,,
本文,やるのか？,Are you fighting?,
アクター設定,ごろつきB 通常,,
本文,やらないのか？,Or not?,
アクター設定,ごろつきA 通常,,
本文,どっちなんだ！？,Which is it?!,
アクター設定,カイト 悲しみ・焦り,,
本文,（ボクは…\.,(What should I do?),
本文,　どうしたら…）,,
アクター設定,カイト 不信・怒り,,
本文,…,...,
アクター設定,カイト 不信・怒り,,
本文,（ボクは…）,(I...),
アクター設定,カイト 不信・怒り,,
本文,（ボクは…\.,(Am I really okay\.,
本文,　見ているだけで良いの？）,with just watching?),
アクター設定,カイト 不信・怒り,,
本文,（ボクは…\.,(Am I okay\.,
本文,　助けないで良いの？）,not fighting?),
アクター設定,レミィ 通常,,
本文,貴方…,You...,
アクター設定,レミィ 驚き・動揺,,
本文,もしや\.,Is your objective\.,
本文,戦うことが目的かしら？,to fight?,
アクター設定,怪しい男 通常,,
本文,ふっ,Heh.,
アクター設定,怪しい男 通常,,
本文,ようやく伝わったようだな,You finally get it.,
アクター設定,レミィ 通常,,
本文,そう…,I see.,
アクター設定,レミィ 不信・怒り,,
本文,それは良くないわ,That's not good.,
アクター設定,怪しい男 通常,,
本文,…,...,
アクター設定,レミィ 通常,,
本文,…,...,
アクター設定,怪しい男 通常,,
本文,…,...,
アクター設定,レミィ 通常,,
本文,今のは…？,What was that?,
アクター設定,ごろつきA 通常,,
本文,なんだなんだ！,What's going on?,
アクター設定,ごろつきB 通常,,
本文,お\. おい上を見ろ！,H-Hey!\. Look up!,
アクター設定,ごろつきA 通常,,
本文,時計塔？,The clock tower?,
アクター設定,ごろつきB 通常,,
本文,煙があがってないか？,Is that smoke?,
アクター設定,ごろつきA 通常,,
本文,火事か！？,Is it a fire?!,
アクター設定,ごろつきB 通常,,
本文,いや 違う\.,No\c those...,
本文,あれは…,,
アクター設定,ごろつきB 通常,,
本文,マモノだ！,Those are monsters!,
アクター設定,怪しい男 通常,,
本文,…,...,
アクター設定,怪しい男 通常,,
本文,勝負はお預けのようだ,Looks like we'll have to take,a rain check on that fight.
アクター設定,怪しい男 通常,,
本文,おい\. お前ら！\.,Hey!\. Listen up!\.,
本文,マモノを退治するぞ,We're exterminating those monsters!,
アクター設定,ごろつきA 通常,,
本文,へい！\. がってんでさぁ！,Yes\c\. sir!,
アクター設定,ごろつきB 通常,,
本文,おおぉー！,Graah!,
アクター設定,レミィ 通常,,
本文,貴方…\.どうして？,Why?,
