アクター設定,,,
本文,解決！\N[4]ちゃんねる\|\^,It's settled! \N[4] Channel\|\^,
アクター設定,マリー 通常,,
本文,とまぁ…,Anyway...,
本文,尾行してきたわけですが,We followed them here\c but...,
アクター設定,カイト 通常,,
本文,見張りがいますね…,They have lookouts.,
アクター設定,マリー 笑顔,,
本文,さぁ ここで\N[5]くんに\.,Now\c young \N[5]\c\.,
本文,クエスチョン！,it's question time!,
アクター設定,マリー 特殊１,,
本文,デデーン,Ba-dum!,
アクター設定,マリー 笑顔,,
本文,こういうとき\.,What should we do\.,
本文,どうすればいいでしょうか！,in this situation?,
アクター設定,カイト 驚き・動揺,,
本文,え…？,Huh?,
アクター設定,マリー 通常,,
本文,はい 制限時間\.,Come on\c time's ticking.\.,
本文,残り５秒！ はやく はやく！,Five seconds left! Hurry!,
アクター設定,カイト 不信・怒り,,
本文,入り口以外のところから,Find a way to get inside\.,
本文,入れる場所を探す,other than the entrance.,
アクター設定,カイト 不信・怒り,,
本文,でしょうか？,Is that it?,
アクター設定,マリー 特殊１,,
本文,ブブー！,Ehrrrrrrrn!,
本文,ざーんねん…,Too bad.,
アクター設定,マリー 通常,,
本文,完全にハズレてないけど,It's not completely wrong\c,
本文,全然かすってもないね,but not even close.,
アクター設定,カイト 驚き・動揺,,
本文,それって全然,How can it be both?,
本文,当たってないんじゃ…,,
アクター設定,マリー 通常,,
本文,前置きはこれぐらいにして,That's enough of a preamble.,
アクター設定,マリー 通常,,
本文,正解は…,The answer was...,
アクター設定,マリー 通常,,
本文,こんな感じかなぁ,Something like this.,
アクター設定,カイト 通常,,
本文,…？\.,...?\.,
本文,\N[4]先生がいない？,Miss \N[4] is gone.,
アクター設定,マリー 笑顔,,
本文,どうかね\.,What do you think\c,
本文,\N[5]くん,\N[5]?,
アクター設定,マリー 笑顔,,
本文,残念\.,Sorry\c\.,
本文,こっちでした,I'm over here.,
アクター設定,カイト 驚き・動揺,,
本文,あれ…？,Huh?,
アクター設定,マリー 通常,,
本文,…とまぁ\.,So yeah.\.,
本文,こんな具合にね,Something like this.,
アクター設定,カイト 驚き・動揺,,
本文,もしかして,Did you go invisible?,
本文,姿を消してた？,,
アクター設定,マリー 特殊１,,
本文,ピンポンポンポーン！,Ding ding ding!,
アクター設定,マリー 通常,,
本文,あのね \N[5]くん\|\^,Listen\c  \N[5].\|\^,
アクター設定,マリー 通常,,
本文,常識でものを考えちゃいけないの,You can't think,with common sense.
アクター設定,マリー 通常,,
本文,魔法さえあれば\.,You can do anything\.,
本文,何でもできるし,with magic\c,
アクター設定,マリー 通常,,
本文,何にでもなれるってね,and become anything.,
アクター設定,マリー 笑顔,,
本文,昔 尊敬してた魔法使いが,A wizard I looked up to,
本文,よく言ってたんだけど,used to say this.,
アクター設定,マリー 笑顔,,
本文,まぁ 答えがないなら\.,If there isn't an answer\c\.,
本文,自分で作っちゃえば良いじゃん,then make it yourself.,
アクター設定,マリー 通常,,
本文,って わけだ,So there you have it.,
アクター設定,カイト 不信・怒り,,
本文,…少し違うような,That doesn't seem right.,
アクター設定,マリー 笑顔,,
本文,まぁ 細かいことは\.,Shut up\c,
本文,気にしないでシャーラップだよ,and don't sweat the details.,
アクター設定,マリー 通常,,
本文,さっさと\.,Let's go save that girl\.,
本文,あの女を助けて,,
アクター設定,マリー 笑顔,,
本文,帰ってコーヒー牛乳飲もうっ！,so I can go home for some coffee milk!,
