アクター設定,マリー 通常,
本文,…というわけで,Anyway.
アクター設定,マリー 笑顔,
本文,卒業おめでとう！,Congratulations on graduating\c
本文,\N[5]くん,\N[5]!
アクター設定,カイト 驚き・動揺,
本文,えっ！？\.,Huh?!\.
本文,もう結果 出たんですか？,The results are out already?
アクター設定,マリー 通常,
本文,そりゃもう\.,Yeah\c and you
本文,バッチリだよ,passed with flying colors!
アクター設定,レミィ 通常,
本文,おめでとう,Congratulations.
アクター設定,ニナ 不信・怒り,
本文,んもぅ！,\N[5]!
アクター設定,ニナ 驚き・動揺,
本文,\N[5]は何でも勝手に\.,There you go again\c\. deciding
本文,一人で決めちゃうんだから,everything on your own.
アクター設定,ニナ 驚き・動揺,
本文,相談の一つぐらいは\.,You could have at least talked
本文,してくれてもよかったのに,to me about it a little.
アクター設定,カイト 不信・怒り,
本文,ごめん \N[2],Sorry\c \N[2].
アクター設定,ニナ 不信・怒り,
本文,いいよ 別に\.,It's all right. It's not really
本文,わたしが口出すことじゃないもん,my decision to make\c anyway.
アクター設定,マリー 笑顔,
本文,おぅ！\.おぅ！\.,Oh-\.hoh-hoh!\.
本文,荒れてますな,Some grade-A relationship drama here.
アクター設定,ニナ 不信・怒り,
本文,そんなことないです！,N-No it isn't!
アクター設定,マリー 通常,
本文,若いねぇ\.,Ah\c to be young again.\.
本文,ふっふっふ,Hahaha.
アクター設定,マリー 特殊２,
本文,でもまだ\.,But personally\c\. I think the spark's
本文,脈はあると思うけどなぁ,still there. Some passion\c some heat.
アクター設定,レミィ 通常,
本文,…,...
アクター設定,レミィ 通常,
本文,\N[5]には,Heat?
アクター設定,レミィ 驚き・動揺,
本文,脈がない…？,\N[5]?
アクター設定,レミィ 通常,
本文,病気？,A fever?
アクター設定,カイト 通常,
本文,脈なら普通にありますよ,I'm feeling pretty okay.
アクター設定,レミィ 通常,
本文,…あるわ,...No fever.
アクター設定,カイト 通常,
本文,はい,Right.
アクター設定,マリー 驚き・動揺,
本文,おーい\.,Just so you know\c
本文,アタシはツッコミしないぞ,I'm not going to point out the obvious.
アクター設定,アーシア 通常,
本文,ちゃーっす！,Heya!
アクター設定,ニナ 通常,
本文,いらっしゃいませー,Welcome.
アクター設定,ニナ 不信・怒り,
本文,って！\.,Wait!\.
本文,あなたは！？,YOU?!
アクター設定,アーシア 悲しみ・焦り,
本文,ちょ… おま……\.,H-Hey\c hands off!\.
本文,あたし客なんですけど！,I'm a customer over here!
アクター設定,ニナ 不信・怒り,
本文,不審者は,Sorry\c we don't serve
本文,入店お断りです！,potential criminals here!
アクター設定,アーシア 悲しみ・焦り,
本文,常連さん差し置いて\.,How could you treat
本文,何をするんじゃい！,one of your regulars like this?!
アクター設定,アーシア 通常,
本文,こんちわーっす,Heya\c heya!
アクター設定,アーシア 驚き・動揺,
本文,って あれ？\.,W-Wait.\.
本文,\N[3]さん…！,\N[3]?!
アクター設定,レミィ 不信・怒り,
本文,\N[1],\N[1].
アクター設定,アーシア 悲しみ・焦り,
本文,ほ ほい…\.,Y-Yes!
本文,なんでございましょう…？,Whatever could you need?
アクター設定,レミィ 不信・怒り,
本文,貴方は,Where.
アクター設定,レミィ 不信・怒り,
本文,今まで,Were you.
アクター設定,レミィ 不信・怒り,
本文,どこで,What.
アクター設定,レミィ 不信・怒り,
本文,何を？,Were you doing.
アクター設定,アーシア 悲しみ・焦り,
本文,こ これには\.,W-Well\c you see\c I can
本文,海よりも あおーい 事情が…！,explain\c really\c I can!
アクター設定,マリー 驚き・動揺,
本文,おーい\.,I'm gonna keep
本文,アタシはツッコミしないぞ,my neck out of this one.
