アクター設定,,,
本文,伝承などと云うものは\.,Folklore tends to be\.,
本文,真実性に乏しいもので…,a little light on truth.,
アクター設定,マリー 通常,,
本文,結局…,Ultimately...,
本文,ドラゴンもいなかったし,There was no dragon.,
アクター設定,マリー 驚き・動揺,,
本文,温泉も入れなかったじゃん！,We didn't even get to soak ,in the hot spring!
アクター設定,,,
本文,例の集落は…,So\c that village.,
アクター設定,,,
本文,温泉が噴き出す周期にあわせて\.,They were offering sacrifices ,around periods that the
本文,生贄を捧げていたに過ぎない,hot spring discharged. That's it.,
アクター設定,,,
本文,古の人はその水流を,Maybe the denizens of old thought the,
本文,ドラゴンだと思ったのか？,blast of water was a dragon?,
アクター設定,,,
本文,恐らくその勘違いが,That misunderstanding went on\c,
本文,現代にも そのまま伝わっている,surviving to the modern day.,
アクター設定,,,
本文,それだけのことだろう,That's all that it was.,
アクター設定,,,
本文,洞窟の天井部には,The cave's ceiling had ,plenty of vents on it.
本文,いくつもの噴出孔ができていた,,
アクター設定,,,
本文,過去に起きた噴射の際に,They were likely made from when,
本文,削られて出来たものだろう,the hot spring erupted in the past.,
アクター設定,,,
本文,生贄として閉じ込められた人は…,So all the people locked ,away as sacrifices...
アクター設定,,,
本文,浮力によって,...would float towards those ,
本文,その噴出孔に導かれ,vents in the current\c,
アクター設定,,,
本文,集落の外に逃げることができる,allowing them to escape ,from the village.
アクター設定,,,
本文,そして二度と,Then\c they would,
本文,集落に戻ることはない,never return\c,
アクター設定,,,
本文,集落の人々は\.,leaving the villagers in ignorance...,
本文,その事実を知らずに…,,
アクター設定,,,
本文,ドラゴンという\.,And leaving them to believe,
本文,都合のいい存在を信じ続け…,in their convenient dragon.,
アクター設定,,,
本文,現在に至る…,All the way to present day.,
アクター設定,,,
本文,世間は噂や不確実な情報でも,The world moves so easily at,
本文,簡単に動いてしまう,the behest of rumors ,and uncertain information.
アクター設定,,,
本文,誰もかれも都合のいい話が,Everyone loves to believe,
本文,大好きだし 楽だから,what's convenient. It's comforting.,
アクター設定,マリー 笑顔,,
本文,謎は全て解けた！,All of the mysteries have been solved!,
アクター設定,マリー 不信・怒り,,
本文,つまんないな,Man\c that was lame.,
アクター設定,マリー 不信・怒り,,
本文,けどさ…\.,But\c I gotta wonder.\.,
アクター設定,マリー 通常,,
本文,どうかね…？,What if...,
アクター設定,マリー 通常,,
本文,この伝承とか云う\.,What if someone took folklore\c\.,
本文,不確実なもの…,this uncertain\c ambiguous stuff...,
アクター設定,マリー 特殊２,,
本文,実際に起こしてみたら…,and made it actually happen?,
アクター設定,マリー 笑顔,,
本文,面白いと思わんかね！,Don't you think that would be cool?,
