アクター設定,お姉さん魔法使い 通常,,
本文,できることから少しずつ\.,Start by doing\.,
本文,やっていくしかないわね,what you can\c a bit at a time.,
アクター設定,お姉さん魔法使い 通常,,
本文,もう二度と戦争が起きないように…,So that war never happens again.,
アクター設定,お姉さん魔法使い 通常,,
本文,マモノの被害が起きないように…,So that monsters can never,hurt us again.
アクター設定,お姉さん魔法使い 通常,,
本文,あら？\.,Oh?\.,
本文,あなたは…,You're...,
アクター設定,ニナ 通常,,
本文,何しているんですか？,What are you doing?,
アクター設定,お姉さん魔法使い 通常,,
本文,供養のお花を\.…ね,Offering some flowers.\.,
アクター設定,ニナ 通常,,
本文,供養…？,Offering?,
アクター設定,お姉さん魔法使い 通常,,
本文,昔\. 戦争中だった頃にね,Back when we were\.,still at war\c
アクター設定,お姉さん魔法使い 通常,,
本文,子供が馬車にひかれてしまったの,a child was run over by a carriage.,
アクター設定,お姉さん魔法使い 通常,,
本文,私の知り合いの子供でね…,My friend's child.,
アクター設定,お姉さん魔法使い 通常,,
本文,その知り合いも戦争で…,And my friend also died in the war.,
アクター設定,ニナ 驚き・動揺,,
本文,それは…,That's...,
アクター設定,お姉さん魔法使い 通常,,
本文,だからせめて\. 花だけでも\.,So I thought\.,
本文,って供えているのよ,the least I could do\.,was to offer some flowers.
