アクター設定,アーシア 不信・怒り,
本文,…,...
アクター設定,カイト 不信・怒り,
本文,…,...
アクター設定,アーシア 通常,
本文,はぁ 楽しかったなぁ,Phew...that sure was fun.
アクター設定,アーシア 通常,
本文,もっと \N[5]少年と,Really\c I wanted to spend
本文,一緒にいたかったなぁ,more time with you\c kid.
アクター設定,カイト 不信・怒り,
本文,…,...
アクター設定,カイト 通常,
本文,方向あってます？,Is this the right way?
アクター設定,アーシア 不信・怒り,
本文,…,...
アクター設定,アーシア 通常,
本文,あのさぁ \N[5]少年,Hey. Kid...
アクター設定,アーシア 通常,
本文,一つ謝らないといけないことが,There's something I've
本文,あるんですよ,got to apologize for.
アクター設定,カイト 不信・怒り,
本文,…,...
アクター設定,アーシア 通常,
本文,\N[14]さんが,It's about \N[14].
本文,今どうなっているか,
アクター設定,アーシア 通常,
本文,あたし\.,See.\. I know what's up with her.
本文,わかっちゃったんです,
アクター設定,カイト 特殊１,
本文,えっ…！？,You what?!
アクター設定,カイト 驚き・動揺,
本文,えっ…？,Uwah...?
アクター設定,アーシア 笑顔,
本文,わかっちゃったんすよ,See\c I figured it out.
アクター設定,カイト 攻撃時,
本文,何を…ですか,Figured out...what...?
アクター設定,アーシア 笑顔,
本文,あの事件で\N[14]さんに,What happened to \N[14] back then.
本文,何が起きたのか,
アクター設定,カイト 攻撃時,
本文,…！,...!
アクター設定,アーシア 通常,
本文,\N[14]さんはですね…,See\c \N[14]...
アクター設定,アーシア 笑顔,
本文,生きてますよ,She's alive.
本文,ちゃんと,She really is.
アクター設定,カイト 攻撃時,
本文,…！,...!
アクター設定,カイト 攻撃時,
本文,ほんとうに…？,R-Really...?
アクター設定,アーシア 通常,
本文,えぇ 間違いないっすよ,Yeah\c there's no mistaking it.
アクター設定,アーシア 通常,
本文,この目で見ましたから,I saw it with my own two eyes.
アクター設定,カイト 攻撃時,
本文,今 \.どこに…？,Where\c\. where is she?
アクター設定,アーシア 不信・怒り,
本文,…,...
アクター設定,アーシア 不信・怒り,
本文,それが言えたら,Everyone would have such an easier
本文,みんな楽になれるんですけどね,time if I could say that\c you know?
アクター設定,アーシア 通常,
本文,そうそう,Oh\c yeah.
本文,\N[5]少年 知ってました？,Did you know\c kid?
アクター設定,カイト 攻撃時,
本文,何を…？,Know what...?
アクター設定,アーシア 笑顔,
本文,魔法使いがマモノになるって話,How they say wizards turn into monsters.
アクター設定,カイト 攻撃時,
本文,あれはただの噂です…,But that's just a rumor...
アクター設定,アーシア 笑顔,
本文,本当に噂かどうか\.,Don't you want to know if
本文,知りたいですか？,it's true\c\. though?
アクター設定,アーシア 笑顔,
本文,本当に\N[14]さんのこと\.,Don't you want to save \N[14]?
本文,助けたいですか？,
アクター設定,カイト 攻撃時,
本文,それは…,I...
アクター設定,アーシア 通常,
本文,いきなり聞かれても,Yeah\c being put on the spot like that.
本文,わけわかんないっすよね,Pretty awkward\c huh.
アクター設定,アーシア 通常,
本文,まぁ これは\.,Well...\.think of this as me
本文,あたしの罪滅ぼしみたいなもんなんで,making up for what I've done.
アクター設定,アーシア 通常,
本文,これから先…,Really\c going forward...
アクター設定,アーシア 通常,
本文,\N[5]少年は…,Kid\c you...
アクター設定,アーシア 通常,
本文,\N[5]少年の思ったように,You should follow your heart.
アクター設定,アーシア 通常,
本文,行動すれば\.,Do what you think
本文,良いんだと思います,is the right thing.
アクター設定,カイト 通常,
本文,…\N[1]さん？,...\N[1]?
アクター設定,アーシア 不信・怒り,
本文,…,...
アクター設定,アーシア 不信・怒り,
本文,あたし最低っすね,I really am scum\c y'know.
アクター設定,アーシア 不信・怒り,
本文,きっと 性根が\.,I'm sure I'm rotten.\.
本文,腐ってるんでしょうね,Rotten to the core.
アクター設定,アーシア 笑顔,
本文,ほんとに\.,I'm sorry.\.
本文,ごめんなさいっす,Really\c I am.
アクター設定,アーシア 不信・怒り,
本文,…,...
アクター設定,アーシア 勝利・喜び,
本文,\N[14]さん\.,I do hope \N[14]...\.
本文,助けられるといいですね,gets saved.
