アクター設定,マリー 通常,,
本文,よーし \N[5]くん\.,All right\c \N[5]!\.,
本文,ルールを説明するよ！,I'll explain the rules!,
アクター設定,マリー 通常,,
本文,今から百問…,One hundred questions...,
アクター設定,マリー 通常,,
本文,と 思ったんだけど,...is what I'm sure you expected\c,
アクター設定,マリー 笑顔,,
本文,今回は略式ということで\.,but we'll go with the abridged version today,
本文,特別に五十問にしてあげよう,and make it only fifty.,
アクター設定,カイト 通常,,
本文,結構 いい加減ですね,Kind of anything-goes\c huh?,
アクター設定,マリー 通常,,
本文,まぁ 細かいことは\.,Boys who worry about little details,
本文,気にしないでシャーラップだよ,need to shut up\c okay?,
アクター設定,マリー 通常,,
本文,えーっと…,Now then.,
アクター設定,マリー 通常,,
本文,問題はすべて３択問題で\.,You have three choices,for each question\c
本文,制限時間は１０秒,and ten seconds to answer each one.,
アクター設定,マリー 通常,,
本文,ノンストップで\.,They'll come out at,
本文,次々に出すから,a nonstop pace\c,
アクター設定,マリー 笑顔,,
本文,どんどん答えちゃってね！,so blast out those answers!,
アクター設定,カイト 通常,,
本文,わかりました,Got it.,
アクター設定,マリー 笑顔,,
本文,っということで…,Well\c with that said...,
アクター設定,マリー 通常,,
本文,はじまり はじまり♪,Let's get this party started!,
