アクター設定,,
本文,勇気は振りしぼるもの…\|\^,Courage Should be Wrung...\|\^
アクター設定,アーシア 通常,
本文,ところで \N[2]さん\.,By the way\c \N[2]\c
本文,聞いたところによると…,from what I heard\c
アクター設定,アーシア 笑顔,
本文,\N[3]さんの館に\.,you broke into
本文,不法侵入したって聞きましたぜ,\N[3]'s home.
アクター設定,ニナ 驚き・動揺,
本文,…っ！,...!
アクター設定,ニナ 不信・怒り,
本文,してません\.,I didn't.\.
本文,あなたとは違うんです,I'm not like you.
アクター設定,アーシア 驚き・動揺,
本文,あれぇ？\.,Oh\c really?\.
本文,そうだったんですねぇ,
アクター設定,ニナ 特殊１,
本文,ちょっと 迷いましたけど,I was tempted though.
アクター設定,ニナ 特殊１,
本文,侵入できたとしても,Even if I could infiltrate it\c
アクター設定,ニナ 特殊１,
本文,\N[5]と ゆっくり,it didn't seem like I could have
本文,話せそうにないですし,a long conversation with \N[5].
アクター設定,アーシア 笑顔,
本文,ほほぅ…,Well\c well.
アクター設定,ニナ 不信・怒り,
本文,なにか問題でも？,Is there a problem?
アクター設定,アーシア 笑顔,
本文,いやぁ べっつに〜,No\c not really.
アクター設定,アーシア 勝利・喜び,
本文,改めて 純粋なんだなぁと,Just thinking how pure you are.
本文,思っただけですよ,
アクター設定,ニナ 不信・怒り,
本文,そうですか,Is that so?
アクター設定,ニナ 特殊１,
本文,ただ 妙なことを,I did hear something strange.
本文,耳にしました,
アクター設定,アーシア 通常,
本文,ん…？,Hm?
アクター設定,ニナ 特殊１,
本文,\N[3]さんが率いてた部隊\.,\N[3]'s corps\. might disband.
本文,解散するかもしれないと,
アクター設定,アーシア 通常,
本文,へぇ…,Really?
アクター設定,アーシア 驚き・動揺,
本文,って！\. マジですか！？,Wait!\. Are you for real?!
アクター設定,ニナ 特殊１,
本文,喫茶店で聞いた噂ですから,It's a rumor I heard at the cafe.
アクター設定,ニナ 驚き・動揺,
本文,本当かどうかは…,I'm not sure if it's true.
アクター設定,アーシア 不信・怒り,
本文,むむぅ,Hmm.
アクター設定,アーシア 不信・怒り,
本文,是が非でも助けださないと,We have to save her no matter what.
アクター設定,ニナ 特殊１,
本文,\N[1]さん…,\N[1]...
アクター設定,アーシア 笑顔,
本文,あたしの 食い扶持が！,My free room and board depends on it!
アクター設定,ニナ 驚き・動揺,
本文,…,...
アクター設定,ニナ 不信・怒り,
本文,あなたって\.,You really are the worst.\.
本文,本当に 最低ですね,
