アクター設定,行商人Ａ 通常,,
本文,いやぁ\. すごい雪だ！,Wow\c\. that's some snow!,
アクター設定,行商人Ｂ 通常,,
本文,歩くのも大変でしたわ,It was hard to walk through.,
アクター設定,,,
本文,お待ちしてました！,Thank you for coming!,
アクター設定,,,
本文,私は\N[2]です,I'm \N[2].,
アクター設定,行商人Ａ 通常,,
本文,おや\. 丁寧にありがとう,Oh.\. Well\c aren't you polite.,
アクター設定,行商人Ｂ 通常,,
本文,そちらの子は…？,Who's the boy?,
アクター設定,,,
本文,…？,...?,
アクター設定,,,
本文,\N[173]！,\N[173]!,
アクター設定,,,
本文,ほーら\.,Come on!\.,
本文,お客さんに挨拶しないと！,Say hello to our guests!,
アクター設定,キース 通常,,
本文,い…\.いらっしゃいませ,W-Welcome...,
アクター設定,キース 通常,,
本文,\N[173]です,I'm \N[173].,
アクター設定,,,
本文,うん偉いね\.,Good job.\.,
本文,よく言えたね,,
アクター設定,行商人Ｂ 通常,,
本文,まぁ！\.,What a cute little boy!\.,
本文,可愛らしい子だこと！,,
アクター設定,,,
本文,ごめんなさい\.,I'm sorry.\.,
本文,弟はちょっぴり恥ずかしがりやで,My brother is a little shy.,
アクター設定,行商人Ａ 通常,,
本文,はっはっは\.,Haha!\.,
本文,仲が良いんだね,You two are close.,
アクター設定,行商人Ｂ 通常,,
本文,羨ましいわねぇ,I'm jealous.,
アクター設定,,,
本文,えへへ…,Hehe.,
アクター設定,,,
本文,あ…！\.,Oh!\.,
本文,荷物おもちしますね,I'll get your things.,
アクター設定,,,
本文,\N[173] お部屋に案内できる？,Can you show them,to their rooms\c \N[173]?
アクター設定,キース 通常,,
本文,うん！,Yeah!,
