アクター設定,マリー 不信・怒り,
本文,ん…\.,Hm...\.
本文,アタシこの場合どうしたらいいんだ？,What am I supposed to do in this situation?
アクター設定,マリー 通常,
本文,…,...
アクター設定,マリー 通常,
本文,マモノ倒すのは簡単だけど…,I could easily take out the monster.
アクター設定,マリー 通常,
本文,この子に魔法使えることがバレる,But then this kid would find out I can use magic.
アクター設定,マリー 不信・怒り,
本文,学校にいられなくなる,I won't be able to stay at the school.
アクター設定,マリー 通常,
本文,でも マモノは倒しておかないと\.,I should take out the monster\c though.\.
アクター設定,マリー 不信・怒り,
本文,学校が閉鎖するかもしれないから\.,The school might get shut down.\.
本文,やっぱり学校にいられなくなる,Then I wouldn't be able to stay anyway.
アクター設定,カイト 特殊１,
本文,どうしましょう…,What should we do?
アクター設定,マリー 通常,
本文,うーん…,Hm...
