アクター設定,お姉さん魔法使い 通常,,
本文,黒属性の人はじめてみたよ,I've never seen a black magic,user before.
アクター設定,お姉さん魔法使い 通常,,
本文,さすが\N[3]さん,Nothing gets past \N[3].,
本文,抜け目ないなぁ,,
アクター設定,カイト 通常,,
本文,（黒属性って\. 珍しいんだ）,(I guess black magic is rare.),
アクター設定,お姉さん魔法使い 通常,,
本文,あなたも魔法使えるの？,Can you use magic too?,
アクター設定,カイト 通常,,
本文,一応は…,Yes...,
アクター設定,お姉さん魔法使い 通常,,
本文,属性とか聞いていい？,Can I ask your type?,
アクター設定,カイト 通常,,
本文,属性ですか？,My type?,
アクター設定,カイト 通常,,
本文,黒ってことになっているみたいです,It seems I'm black.,
アクター設定,お姉さん魔法使い 通常,,
本文,ほ \.ほんと！？\.,R-\.Really?!\.,
本文,嘘じゃない！？,You're not kidding?!,
アクター設定,カイト 驚き・動揺,,
本文,え \.えぇ…,N-\.No...,
アクター設定,お姉さん魔法使い 通常,,
本文,こんにちわ,Hello.,
アクター設定,お姉さん魔法使い 通常,,
本文,\N[3]さんのお知り合いかな？,You're a friend of \N[3]?,
アクター設定,お姉さん魔法使い 通常,,
本文,よろしくね,Nice to meet you.,
アクター設定,カイト 通常,,
本文,はい こちらこそ,Likewise.,
