アクター設定,ニナ 通常,
本文,まだ準備中なので\.,We're still getting ready.\.
本文,開店まで もう少々お待ち頂けますか？,Could you wait a little longer?
アクター設定,常連客筆頭 通常,
本文,あ\. はい…,Oh.\. Sure.
アクター設定,常連客筆頭 通常,
本文,なぁ \.知ってるか？,Hey\c do you know her?
アクター設定,カイト 通常,
本文,何をですか？,Know who?
アクター設定,常連客筆頭 通常,
本文,この店で働いてる\N[2]ちゃんだよ,\N[2]. She works here.
アクター設定,カイト 通常,
本文,\N[2]なら…,\N[2]?
アクター設定,ニナ 通常,
本文,わたしに何か用ですか？,You wanted to talk to me?
アクター設定,常連客筆頭 通常,
本文,\N[2]ちゃん！？,\N[2]?!
アクター設定,ニナ 通常,
本文,まだ準備中なので\.,We're still getting ready.\.
本文,開店まで もう少々お待ち頂けますか？,Could you wait a little longer?
アクター設定,常連客筆頭 通常,
本文,あ\. はい…,Oh.\. Yeah\c sure…
