アクター設定,緊張しい魔法使い 通常,,
本文,戦争に行ったことない！？,You've never been to war?!,
アクター設定,緊張しい魔法使い 通常,,
本文,い\. 言われてみれば,N-Now that you mention it...,
アクター設定,緊張しい魔法使い 通常,,
本文,そんな年齢ではなかったですね！,You're not old enough!,
アクター設定,カイト 笑顔,,
本文,そんなに気を使わなくても\.,It's not a big deal.,
本文,大丈夫ですよ,,
アクター設定,緊張しい魔法使い 通常,,
本文,あっ…\. ご\. ごめんなさい,Oh...\. I-I'm sorry.,
本文,がんばってみます,I'll do better.,
アクター設定,緊張しい魔法使い 通常,,
本文,す\. すみませんです！ ,I-I'm so sorry!,
アクター設定,緊張しい魔法使い 通常,,
本文,\N[3]さんと,I heard you're teamed up,
本文,コンビ組んだって云うんで,with \N[3].,
アクター設定,緊張しい魔法使い 通常,,
本文,す\. すごい,I had no idea\.,
本文,魔法使いだと 知らずに！,y-you were an amazing wizard.,
アクター設定,カイト 通常,,
本文,いや ボクは…,Oh...,
アクター設定,カイト 笑顔,,
本文,戦争なんて…\.,I've never been to war.\.,
本文,行ったこともないですよ,,
アクター設定,緊張しい魔法使い 通常,,
本文,あ\.あ\. あの…！,U-Um...!,
アクター設定,緊張しい魔法使い 通常,,
本文,戦闘経験は\.,How much combat experience,
本文,どれぐらいあるんですか！？,do you have?!,
アクター設定,緊張しい魔法使い 通常,,
本文,一番活躍した戦場は！？,What battles did you fight?!,
アクター設定,緊張しい魔法使い 通常,,
本文,今まで一番きつかった戦況は！？,What was the toughest,war situation you faced?
アクター設定,カイト 驚き・動揺,,
本文,せんきょう…！？,War situation?!,
