アクター設定,お姉さん魔法使い 通常,
本文,\N[3]さんって,\N[3] can be a little
本文,わかりにくいところあるんだけど,hard to understand.
アクター設定,お姉さん魔法使い 通常,
本文,仕草とか\.,But her mannerisms\.
本文,そういうの わかりやすいから,are easy to grasp.
アクター設定,カイト 通常,
本文,仕草？ そういうの…？,What do you mean?
アクター設定,お姉さん魔法使い 通常,
本文,あなたには,Maybe that's difficult
本文,ちょっと難しいかな？,for you to get.
アクター設定,お姉さん魔法使い 通常,
本文,昨日 \N[3]さんとお風呂で,I took a bath with \N[3] yesterday.
本文,一緒だったんで,
アクター設定,お姉さん魔法使い 通常,
本文,あなたのこと,I asked her about you.
本文,聞いてみたんだ,
アクター設定,カイト 通常,
本文,何か おっしゃってました？,Did she say anything?
アクター設定,お姉さん魔法使い 通常,
本文,口では何も言ってなかったかなぁ,Nothing with her words.
アクター設定,カイト 通常,
本文,口では…言ってない？,Nothing with her words?
アクター設定,お姉さん魔法使い 通常,
本文,こんにちわ,Hello.
アクター設定,お姉さん魔法使い 通常,
本文,\N[3]さんのお気に入りさん,You're \N[3]'s favorite.
アクター設定,カイト 通常,
本文,お気に入り…？,Favorite?
