アクター設定,アーシア 笑顔,
本文,むむぅ…,Rrr...
アクター設定,アーシア 笑顔,
本文,魔法で人の気配は,I managed to learn how to
本文,わかるようになりましたが,detect someone's presence with magic\c
アクター設定,アーシア 悲しみ・焦り,
本文,マジで,but I seriously can't see anything.
本文,なんにも見えないっす…,
アクター設定,アーシア 通常,
本文,…,...
アクター設定,アーシア 苦痛・ダメージ,
本文,ぐぇぇ\.,Gah.\.
本文,頭痛い…,My head hurts...
アクター設定,アーシア 通常,
本文,ともあれ…\.,In any case...\.
本文,どうにか生きてるわけですし,I'm still alive somehow.
アクター設定,アーシア 通常,
本文,悲観してもしゃーないっすね,No point in being pessimistic.
アクター設定,アーシア 通常,
本文,\N[4]さんの命令通り,I'll follow \N[4]'s orders
アクター設定,アーシア 勝利・喜び,
本文,\N[3]さんの居場所について\.,and ask about
本文,聞き込みしますか！,\N[3]'s whereabouts!
