アクター設定,アーシア 通常,,
本文,それじゃ！\.,Well!\.,
本文,生きてたらまた会いましょう！,Let's meet again if we're still alive!,
アクター設定,怪しい男 通常,,
本文,ふっ…\.,Heh.\.,
本文,言ってろ,Keep talking.,
アクター設定,アーシア 笑顔,,
本文,おや\. \N[4]さんじゃないっすか,Well\c\. if it isn't \N[4].,
アクター設定,マリー 通常,,
本文,知り合い？,You know him?,
アクター設定,アーシア 通常,,
本文,昔の仲間っすね,We used to be friends.,
アクター設定,マリー 通常,,
本文,ふーん…,Yeah?,
アクター設定,マリー 通常,,
本文,あれ…？,Huh?,
アクター設定,マリー 笑顔,,
本文,驚かせようと\.,I tried to surprise you\.,
本文,姿消してたのによくわかったね,by turning invisible.,
アクター設定,アーシア 驚き・動揺,,
本文,え…？,What?,
アクター設定,アーシア 悲しみ・焦り,,
本文,い\. いやぁ…,I wouldn't have been able to see it.,
アクター設定,アーシア 勝利・喜び,,
本文,わかりますよ！\.,I can kinda tell\.,
本文,気配でなんとなく！,from your presence!,
アクター設定,マリー 驚き・動揺,,
本文,あれあれ？\.,Huh?\.,
本文,おかしいなぁ,That's strange.,
アクター設定,マリー 驚き・動揺,,
本文,姿消してないよ\.,I haven't disappeared at all.\.,
本文,嘘だよ？,I'm kidding.,
アクター設定,マリー 笑顔,,
本文,キミは人を視覚で判断せず\.,Do you focus more on sensing,
本文,気配で認識してるのかね？,people's presence,over judging what you see?
アクター設定,アーシア 驚き・動揺,,
本文,えぇ！？\.,What?!\.,
本文,嘘ついたんです？,You were lying?,
アクター設定,アーシア 不信・怒り,,
本文,ダメですよ！,Don't do that!,
アクター設定,アーシア 不信・怒り,,
本文,噓つきは泥棒の始まりです！,Lying is the gateway to stealing.,
アクター設定,マリー 笑顔,,
本文,それは違うよ,That's not true.,
アクター設定,マリー 通常,,
本文,この世の中に\.,There's probably nobody on earth\.,
本文,嘘つかない人なんていないじゃん,who hasn't lied.,
アクター設定,アーシア 悲しみ・焦り,,
本文,物の例えですってば…,It was just an example.,
アクター設定,マリー 通常,,
本文,まぁいいや\.,Oh\c\. well.\.,
本文,それより…,More importantly...,
アクター設定,マリー 通常,,
本文,また視力なくなったんだね,You went blind again\c didn't you?,
アクター設定,マリー 驚き・動揺,,
本文,ダメじゃん,Get it together.,
アクター設定,アーシア 悲しみ・焦り,,
本文,たしかに…\.,I know.\.,
本文,身体も視力も有り金もピンチですけど,My body\c\. vision\c\. and money,are in jeopardy!
アクター設定,アーシア 驚き・動揺,,
本文,人の不幸をおちょくるなんて\.,That's so mean that you're going to\.,
本文,ひどいじゃないですか！,tease me when I'm down!,
アクター設定,アーシア 不信・怒り,,
本文,\N[4]さんは人でなしです！,You're a horrible person!,
アクター設定,マリー 通常,,
本文,ふっふっふ,Hehe.,
アクター設定,マリー 通常,,
本文,そんな口聞いちゃって\.,You really think you should,
本文,良いと思っているのかね？,talk to me that way?,
アクター設定,マリー 笑顔,,
本文,少なくともアタシは\.,At the very least\c\.,
本文,その視力を回復する術を持っているのだよ？,I have the skills to heal your sight.,
アクター設定,アーシア 悲しみ・焦り,,
本文,い\. いや…,W-What?,
アクター設定,アーシア 悲しみ・焦り,,
本文,冗談ですって\. 冗談！,I was joking!\. Totally kidding!,
アクター設定,アーシア 通常,,
本文,ちゃんと頼まれた件も,I'm investigating,
本文,調査してますから！,that case you put me on.,
アクター設定,マリー 通常,,
本文,ほぅ…\.,Really?\.,
本文,それで成果のほどは？,Any progress?,
アクター設定,アーシア 笑顔,,
本文,むふふ…\.,Hehe....\.,
本文,ここではちょっと,We should talk in private.,
アクター設定,マリー 笑顔,,
本文,おぉ！\.,Whoa!\.,
本文,これは期待できそうじゃん,This sounds promising.,
アクター設定,マリー 通常,,
本文,ちなみに\.,By the way\c\.,
本文,アタシ今日も宿直なんだけど…,I'm on night watch tonight as well.,
アクター設定,アーシア 通常,,
本文,なるほど\.,I see.\.,
本文,そういうことっすね,,
アクター設定,アーシア 攻撃時,,
本文,了解でっす！,Copy that!,
