アクター設定,カイト 通常,,
本文,戻ってこられました,Okay\c we made it back.,
アクター設定,アーシア 通常,,
本文,いやぁ ひどい目に逢いましたね,Phew\c that was a rough experience!,
アクター設定,ニナ 特殊１,,
本文,わたしたちは\.,A certain someone\.,
本文,巻き込まれただけなんだけど,dragged us into it\c though.,
アクター設定,アーシア 悲しみ・焦り,,
本文,おおぅ \N[2]さん\.,Hey\c \N[2]\c\.,
本文,小突いてこないでください！,no need for the elbow jab!,
アクター設定,アーシア 驚き・動揺,,
本文,って \.あれ？,Hm?\. Hey...,
アクター設定,アーシア 不信・怒り,,
本文,なんか 元気ないですねぇ\.,\N[2]\c you seem kind of...\.,
本文,\N[2]さん…,down.,
アクター設定,カイト 通常,,
本文,ボクは 疲れました,I'm tired\c personally.,
アクター設定,アーシア 悲しみ・焦り,,
本文,まぁ 今回のことは\.,Well\c this little ordeal was,
本文,満場一致で あたしが悪いですからね,one hundred percent my fault.,
アクター設定,アーシア 通常,,
本文,ほんとにこの度は…,So I've really got to say...,
アクター設定,アーシア 悲しみ・焦り,,
本文,すんませんでしたっ！,I'm very sorry about this!,
アクター設定,カイト 驚き・動揺,,
本文,いえ！\.,Not at all!\.,
本文,気にしてないですよ,I don't mind it at all.,
アクター設定,アーシア 通常,,
本文,ほんとうですか！？,Really?!,
アクター設定,カイト 通常,,
本文,\N[1]さんですら\.,Well\c if I can't ,
本文,助けられなかったら,help you\c \N[1]\c\.,
アクター設定,カイト 通常,,
本文,\N[14]のことも\.,there's no way I can,
本文,助けられるはずないですから,help \N[14].,
アクター設定,アーシア 笑顔,,
本文,おおぅ \N[5]少年！\.,Ho-hoh\c \N[5]!,
アクター設定,アーシア 通常,,
本文,なかなか言えるように,You know\c you're starting,
本文,なりましたなぁ！,to sound pretty tough!,
アクター設定,アーシア 通常,,
本文,かわいいだけの,And here I thought,
本文,男の子かと思ってたのに,you were just cute.,
アクター設定,カイト 不信・怒り,,
本文,かわいいだけって…,J-Just cute...?,
アクター設定,アーシア 通常,,
本文,あ…\.,Hey\c\.,
本文,そうだ！,I know!,
アクター設定,アーシア 通常,,
本文,\N[5]少年！,\N[5]!,
アクター設定,アーシア 通常,,
本文,\N[5]少年が\.,\N[5]\c\.,
本文,もうちょっと大人になったら…,when you grow up a bit...,
アクター設定,アーシア 笑顔,,
本文,一緒にデートしましょう！,Let's go on a date!,
アクター設定,カイト 驚き・動揺,,
本文,え…？,Huh?!,
アクター設定,アーシア 笑顔,,
本文,\N[5]少年\.,In a few years\c,
本文,数年後には…,\N[5]\c I figure...,
アクター設定,アーシア 笑顔,,
本文,外見も中身もイケメンに\.,You'll be a real catch\c,
本文,なってること間違いなしですからね！,inside and out!,
アクター設定,アーシア 勝利・喜び,,
本文,五年後で！\.,Five years later!\.,
本文,どうすか？,What do you say?,
アクター設定,カイト 驚き・動揺,,
本文,えっ ちょっと！？,Huh? U-Uh!,
アクター設定,アーシア 笑顔,,
本文,さて…\.,Now then...\.,
本文,愛の告白も済んだことですし,I've got my confession of,love out the way.
アクター設定,アーシア 通常,,
本文,あたしは,I'll be vanishing into,
本文,しばらく雲隠れしますが,the shadows for a while\c but...,
アクター設定,アーシア 笑顔,,
本文,お二人も しばらく\.,I think it'd be smart for you,
本文,用心した方が賢明だと思いますぜ,two to be on your guard.,
アクター設定,カイト 通常,,
本文,たしかに…\.,Yeah...\.,
本文,注意した方が良さそうですね,We probably should watch out.,
アクター設定,アーシア 悲しみ・焦り,,
本文,そんじゃ また生きてたら\.,Welp\c let's meet up again sometime,
本文,お会いしましょう！,if we're still alive!,
アクター設定,アーシア 笑顔,,
本文,そうそう…,Oh\c yeah.,
アクター設定,アーシア 笑顔,,
本文,\N[5]少年は\.,\N[5]\c\. go ask,
本文,\N[3]さんに匿ってもらいなよ,\N[3] to hide you.,
アクター設定,カイト 驚き・動揺,,
本文,\N[3]さん？,\N[3]?,
アクター設定,アーシア 通常,,
本文,ですです！,Yeah\c her!,
アクター設定,アーシア 通常,,
本文,事情話せば\.,She should help you,
本文,助けてくれると思うんで,out if you explain yourself.,
アクター設定,アーシア 勝利・喜び,,
本文,んじゃ そういうことで！,Well\c you know what to do!,
アクター設定,カイト 驚き・動揺,,
本文,行っちゃった…,She's gone...,
アクター設定,カイト 通常,,
本文,大丈夫 \N[2]？,Are you okay\c \N[2]?,
アクター設定,ニナ 通常,,
本文,うん…,Yeah...,
アクター設定,ニナ 驚き・動揺,,
本文,わたし 少し疲れちゃったよ,I'm just a little tired.,
アクター設定,カイト 通常,,
本文,送ろうか？,Want me to walk you back?,
アクター設定,ニナ 通常,,
本文,ううん 大丈夫,No\c I'm okay.,
アクター設定,ニナ 通常,,
本文,わたしは しばらく\.,I'll try not to go,
本文,外出しないようにするね,out much for a while.,
アクター設定,ニナ 通常,,
本文,\N[5]は？,How about you\c \N[5]?,
アクター設定,カイト 通常,,
本文,ボクは…,I'll...,
アクター設定,カイト 不信・怒り,,
本文,（どうしよう…）,(What should I do?),
