アクター設定,マリー 通常,
本文,ここで\. \N[5]くんに\.,Okay\c\. \N[5]\c\.
本文,クエスチョン！,I have a question for you!
アクター設定,マリー 特殊１,
本文,デデーン！,Ba-dum!
アクター設定,マリー 通常,
本文,なにか違和感とか感じないかね？,Do you sense anything strange?
アクター設定,カイト 不信・怒り,
本文,…,...
アクター設定,カイト 通常,
本文,特には,Not really.
アクター設定,マリー 不信・怒り,
本文,むー…,Grr.
アクター設定,カイト 通常,
本文,急にどうしたんです？,What's wrong?
アクター設定,マリー 驚き・動揺,
本文,いやさ…\.,Come on now\c\.
本文,\N[5]くん,\N[5].
アクター設定,マリー 笑顔,
本文,嘘ついてるでしょ？,I think that was a lie.
アクター設定,カイト 通常,
本文,…,...
アクター設定,カイト 通常,
本文,つきませんよ,No\c it wasn't.
本文,嘘なんて,I wouldn't lie to you.
アクター設定,マリー 驚き・動揺,
本文,だったら もっと\.,In that case\c\.
本文,協力的になろうよ,try being a little more cooperative.
アクター設定,マリー 通常,
本文,\N[14]くんを助ける手がかりが\.,We might just find a clue\.
本文,あるかもしれないんだよ？,that will help save \N[14].
