アクター設定,レミィ 通常,
本文,この先に用はないわ,We don't need to go further.
アクター設定,レミィ 通常,
本文,この先に用はないわ,We don't need to go further.
アクター設定,カイト 通常,
本文,\N[3]さん,May I ask you something\c
本文,聞いてもよいでしょうか？,\N[3]?
アクター設定,レミィ 通常,
本文,何かしら？,What is it?
アクター設定,カイト 通常,
本文,先ほど ボクに魔法の才能があるって,You said I had raw magical talent.
本文,おっしゃってましたけど,
アクター設定,レミィ 通常,
本文,えぇ…,Yes.
アクター設定,レミィ 通常,
本文,少なくとも,At the very least\c
本文,私より適正は高いでしょうね,you're more attuned than I am.
アクター設定,カイト 笑顔,
本文,それはないですよ,That can't be true.
アクター設定,カイト 笑顔,
本文,マモノと戦うときの\N[3]さん\.,You're so impressive
本文,とても心強いです,when you're fighting monsters.
アクター設定,レミィ 通常,
本文,…,...
アクター設定,レミィ 通常,
本文,戦いと魔法の才能は,Fighting and magical talent
本文,関係ないわ,are unrelated.
アクター設定,レミィ 通常,
本文,私は戦いに慣れているけれど,I'm used to fighting\c
アクター設定,レミィ 通常,
本文,マモノを倒すことに,but I haven't been hunting
本文,長けていないわ,monsters for very long.
アクター設定,レミィ 通常,
本文,もし貴方の魔法に,If you still have 
本文,まだ伸びしろがあるのなら…,untapped magic potential...
アクター設定,レミィ 通常,
本文,…,...
アクター設定,カイト 通常,
本文,…？,...?
アクター設定,レミィ 通常,
本文,いいえ,Nothing.
本文,何でもないわ,Never mind.
