アクター設定,,
本文,季節外れの雪だった\|\|\|\^,That night was unseasonably cold\|\|\|\^
アクター設定,,
本文,頬をさすような寒い夜で\|\|\|\^,and falling snow numbed the cheeks\|\|\|\^
アクター設定,,
本文,静かに街を包み込むように降り出した\|\|\|\^,as it settled thickly on the quiet town.\|\|\|\^
アクター設定,,
本文,街灯が照らすシルエットはまるで\|\|\|\^,Glancing at the shadows from streetlamps\|\|\|\^
アクター設定,,
本文,黒い雪のようだった\|\|\|\^,brought back memories of black snow.\|\|\|\^
アクター設定,,
本文,黒い雪から強い想いが伝わってくる,Strong memories.
アクター設定,,
本文,四年前の黒い雪の夜…,It was four years ago when black snow...
アクター設定,,
本文,黒水晶は粉々に砕かれて\.,drifted down from the sky\. mixed with
本文,そのかけらが雪に混じって降っていた,powdery shards of the Black Pearl.
アクター設定,,
本文,その人がどうして\.,What drove that person\.
本文,黒水晶を壊すことにしたのか,to destroy it?
アクター設定,,
本文,アタシにはわからないけれど,That remains a mystery\c
アクター設定,,
本文,きっと…\. とても苦しくて,but I'm sure there were very sad\c
アクター設定,,
本文,すごく悲しくて,and painful\c
アクター設定,,
本文,救いようがなくて,and inevitably
アクター設定,,
本文,どうしようもなくて,inescapable--
アクター設定,,
本文,あれ…？,Hold on.
アクター設定,,
本文,アタシ…,Why am I crying?
本文,なんで泣いてるんだろう,
アクター設定,,
本文,一つだけわかったことがある,If there's one thing I'm sure of\c
アクター設定,,
本文,アタシは天才じゃなかった,it's that I'm not a genius.
アクター設定,,
本文,黒水晶を壊した本物の天才は,The true genius who shattered that Pearl
アクター設定,,
本文,今もどこか遠い世界で生きている,now lives in a world far\c far away.
アクター設定,,
本文,…,...
アクター設定,,
本文,まったく…,That idiot.
アクター設定,,
本文,アタシの知らないうちに…,He could've at least told me
アクター設定,,
本文,勝手にいなくなって,before he disappeared like that.
アクター設定,,
本文,何やってんだよ…,What was he thinking?
アクター設定,,
本文,あのバカ,Damn it.
アクター設定,,
本文,…,...
アクター設定,,
本文,…,...
アクター設定,,
本文,\N[9],\N[9].
アクター設定,,
本文,…,...
アクター設定,,
本文,…,...
アクター設定,,
本文,アタシさ…,I gotta wonder...
アクター設定,,
本文,ちゃんと先生やれているのかなぁ？,Am I really cut out to be a teacher?
