アクター設定,マリー 通常,
本文,人間ってさ…,They say\c
アクター設定,マリー 通常,
本文,知り合いの知り合いの…,that if you take everyone you know\c
アクター設定,マリー 通常,
本文,それまた知り合いの知り合いの…,then add in everyone they know\c
アクター設定,マリー 通常,
本文,６人先の知り合いまで\.,and keep adding people like that\.
本文,交友関係を広げるとね,six times\c
アクター設定,マリー 通常,
本文,もれなくこの世界の\.,that you'll end up\.
本文,全ての人間を網羅できるんだって,connecting everyone in the world.
アクター設定,マリー 不信・怒り,
本文,信じてないけど,Not that I believe it.
アクター設定,カイト 通常,
本文,…,...
アクター設定,マリー 通常,
本文,つまり…,What I'm trying to say is\c
アクター設定,マリー 通常,
本文,この街の人間からも,we need to erase your memory
アクター設定,マリー 通常,
本文,この世界の人間からも,from everyone in this town\.
アクター設定,マリー 不信・怒り,
本文,\N[5]くんの存在した記憶を\.,and from everyone in the whole world
本文,消す必要があると思う,who knows you.
アクター設定,カイト 不信・怒り,
本文,…,...
アクター設定,マリー 通常,
本文,さてここで\N[5]くんに\.,And now\c \N[5]\c\.
本文,クエスチョン！,I have a question for you!
アクター設定,マリー 笑顔,
本文,これは何でしょうか？,What do you think this is?
アクター設定,カイト 不信・怒り,
本文,…,...
アクター設定,カイト 通常,
本文,黒水晶のかけらです,A piece of the Black Pearl.
アクター設定,マリー 通常,
本文,そうだね\.,Yes.\.
本文,大正解,You are absolutely correct.
アクター設定,カイト 驚き・動揺,
本文,\N[4]先生…？,Miss \N[4]...?
アクター設定,マリー 通常,
本文,\N[5]くん,\N[5]\c
アクター設定,マリー 通常,
本文,アタシをコロすならアタシに,you can kill me\c or you can have me
アクター設定,マリー 通常,
本文,\N[14]くんを助けるなら黒水晶に,save \N[14]\c
アクター設定,マリー 通常,
本文,思いっきり！\.,but you need to throw all your magic\.
本文,魔法を放つといいよ,at this piece of the Black Pearl!
アクター設定,マリー 通常,
本文,黒水晶は存在自体が危険だし,It's dangerous.
アクター設定,マリー 通常,
本文,アタシには壊せなさそうだし,And I don't think I can destroy it.
アクター設定,マリー 笑顔,
本文,\N[5]くんなら\.,You\.
本文,壊せるんじゃないかな,might be able to do it\c though.
アクター設定,カイト 驚き・動揺,
本文,そんなことしたら,Destroy it
本文,街の人たちが！,and the people in this town
アクター設定,マリー 通常,
本文,大丈夫だよ,will be safe!
アクター設定,マリー 通常,
本文,アタシが全部\.,I'll take full responsibility\c\.
本文,街の人たち全員も責任を持って,for everything and everyone\c
アクター設定,マリー 通常,
本文,実験を成功させるから,and I won't let this experiment fail.
アクター設定,マリー 笑顔,
本文,アタシが嘘をついたことがあるかね？,Have I ever lied to you?
アクター設定,カイト 不信・怒り,
本文,…,...
アクター設定,カイト 通常,
本文,ないです,No. You haven't.
アクター設定,カイト 通常,
本文,\N[4]先生は…,You're...
アクター設定,カイト 通常,
本文,隠し事が下手で,horrible at keeping secrets
アクター設定,カイト 笑顔,
本文,意地悪でしたけど,and you're mean to me sometimes\c
アクター設定,カイト 通常,
本文,嘘は言いませんでしたね,but you've never lied.
アクター設定,マリー 驚き・動揺,
本文,一言多いんだよ！,Enough\c you little brat!
アクター設定,マリー 驚き・動揺,
本文,この\.クソガキ！,"A simple ""no"" would have sufficed!"
アクター設定,マリー 笑顔,
本文,アタシは…,You know what?
アクター設定,マリー 笑顔,
本文,そうだなぁ,I...
アクター設定,マリー 笑顔,
本文,あー！,Yeah!
アクター設定,マリー 笑顔,
本文,一緒に帰って…,Come with me.
アクター設定,マリー 笑顔,
本文,コーヒー牛乳が飲みたいな,I'm dying for some coffee milk!
