アクター設定,マリー 通常,
本文,やぁやぁ \N[5]くん\.,Hey there\c \N[5].\.
本文,調子はどうかね？,How are you doing?
アクター設定,カイト 通常,
本文,いつもと変わらないですよ,Same as usual.
アクター設定,マリー 不信・怒り,
本文,んー\.,Hmm.\.
本文,テンション低いなぁ,You don't seem excited.
アクター設定,マリー 笑顔,
本文,若いんだから\.,You're young.\.
本文,もうちょっと 活力をあげようよ,Let's see some more gusto!
アクター設定,ニナ 驚き・動揺,
本文,\N[4]さん！,\N[4]!
アクター設定,マリー 通常,
本文,おおぅ \N[2]くん,Hey\c \N[2].
アクター設定,マリー 通常,
本文,何か言いたげだねぇ,You look like you have something to say.
アクター設定,ニナ 特殊１,
本文,んもぅ…！\.,Honestly!\.
本文,みんなアルコール入っちゃってるし…,Everyone's been drinking.
アクター設定,ニナ 通常,
本文,\N[5]も ダメだよ…,Be careful\c \N[5].
アクター設定,ニナ 通常,
本文,羽目を外し過ぎたら,You don't want to cut loose too much.
アクター設定,カイト 通常,
本文,うん 気をつけるよ,I'll be careful.
アクター設定,マリー 通常,
本文,んー？\.,Hm?\.
本文,\N[5]くんに限って,Don't worry.
アクター設定,マリー 笑顔,
本文,そんなことしないよね～,He won't. Right\c \N[5]?
アクター設定,カイト 通常,
本文,はい 大丈夫です,Yes\c I'll be okay.
アクター設定,ニナ 特殊１,
本文,…むぅ,Hm.
アクター設定,マリー 通常,
本文,おや？ \N[2]くん\.,Are you upset\c \N[2]?
本文,もしやご機嫌斜め？,
アクター設定,ニナ 特殊１,
本文,別に…,No...
アクター設定,マリー 通常,
本文,ふっふっふ,Hehehe.
アクター設定,マリー 笑顔,
本文,若い二人を残して…,I'll make myself scarce...
アクター設定,マリー 笑顔,
本文,お邪魔虫は,so you two can be alone.
本文,退散するとしようかねぇ,
