アクター設定,アーシア 通常,,
本文,ひい\. ふう\. みい…,One\c\. two\c\. three...,
アクター設定,アーシア 勝利・喜び,,
本文,お代金ばっちし頂きました,Okay\c it's all here.,
アクター設定,怪しい男 通常,,
本文,おい アレ\.早くよこせよ,Hurry up and hand it over then.,
アクター設定,アーシア 通常,,
本文,おおぅ おっかないですなぁ\.,Whoa\c what's the rush?\.,
本文,ちゃんと渡しますよって,Don't worry\c I'm handing it over.,
アクター設定,怪しい男 通常,,
本文,ものは 間違いないだろうな,This is the thing?,
アクター設定,アーシア 通常,,
本文,問題ないですって,Yup\c it's the thing.,
アクター設定,アーシア 勝利・喜び,,
本文,市場で騒ぎありましたから\.,There was some commotion,
本文,楽勝でしたぜ,down at the marketplace\c\.,so it was easy pickings.
アクター設定,怪しい男 通常,,
本文,自分の分を\.,You're not pocketing some\.,
本文,ちょろまかしてないだろうな？,for yourself\c right?,
アクター設定,アーシア 通常,,
本文,まさか！\.,Of course not!\.,
本文,そんなことしないですって,I wouldn't do that.,
アクター設定,怪しい男 通常,,
本文,そうか？\.,Yeah?\.,
本文,お前も欲しがっていただろう,I know you wanted it\c too.,
アクター設定,アーシア 笑顔,,
本文,仕事は完璧にこなすタイプなので,I do my job properly.,
アクター設定,怪しい男 通常,,
本文,…,...,
アクター設定,アーシア 笑顔,,
本文,そんじゃ お代は頂きましたし\.,Well\c I got my money\.,
本文,あたしはこの辺で,I'll be heading out now.,
アクター設定,怪しい男 通常,,
本文,待て,Hold on.,
アクター設定,アーシア 通常,,
本文,なんすか？\.,What's up?\.,
本文,こう見えても忙しいんですけど…,I'm pretty busy\c you know.,
アクター設定,アーシア 悲しみ・焦り,,
本文,って なんでしょう\.,Now\c hold on one minute.\.,
本文,ナイフなんかだしちゃって,Why'd you take your knife out?,
アクター設定,怪しい男 通常,,
本文,このまま生きて,Did you think I'd let you live?,
本文,帰れると思っているのか？,,
アクター設定,アーシア 悲しみ・焦り,,
本文,やだなぁ\.,Come on.\.,
本文,冗談はやめてよし子ちゃんですよ,Stop kidding around here.,
アクター設定,カイト 驚き・動揺,,
本文,どうしよう \N[14]\.,Oh\c no\c \N[14].\.,
本文,あの女の人 脅されてるよ…！,That girl is being threatened!,
アクター設定,ノエル 通常,,
本文,静かにしてろって\.,Stay quiet.\.,
本文,あれじゃ どうにもならないだろ,There's nothing we can do.,
アクター設定,カイト 驚き・動揺,,
本文,助けないの…？,We're not going to help her?,
アクター設定,ノエル 通常,,
本文,できるかよ ,How?,
本文,あんなヤバそうな相手に,That guy looks too dangerous.,
アクター設定,カイト 不信・怒り,,
本文,で でも…,B-But...,
アクター設定,アーシア 笑顔,,
本文,まぁ どうせ\.,You know\c\.,
本文,そんなことだろうと思いましたけど,I figured this would happen.,
アクター設定,アーシア 通常,,
本文,でも あいにくですね\.,Unfortunately\c\.,
本文,殺されるわけにも いかないんで,I'm not just going to roll over and die.,
アクター設定,アーシア 笑顔,,
本文,よっ！ っと,Hyah!,
アクター設定,怪しい男 通常,,
本文,な なんだ…！？,Wh-What?!,
アクター設定,怪しい男 通常,,
本文,こいつ 何しやがる！,What are you doing?!,
アクター設定,カイト 驚き・動揺,,
本文,やっぱり 助けないと！,We have to help her!,
アクター設定,ノエル 通常,,
本文,バカ じっとしてろ\N[5]！,Stay put\c you idiot!,
アクター設定,怪しい男 通常,,
本文,く くそっ\.,D-Dang it.\.,
本文,あの女 どこ行きやがった…？,Where did that girl go?,
アクター設定,カイト 特殊１,,
本文,あっ…,Uh...,
アクター設定,怪しい男 通常,,
本文,…！\.,...!\.,
本文,お前 見てたのか？,Were you watching us?,
アクター設定,カイト 特殊１,,
本文,ボ \.ボクは何も…,I-\.I didn't see anything...,
アクター設定,ノエル 通常,,
本文,バ バカやろう\.,Y-You idiot.\.,
本文,逃げるぞっ！,Run!,
アクター設定,カイト 特殊１,,
本文,逃げるってどこに！？,Run where?!,
アクター設定,ノエル 通常,,
本文,いいから このまま走るぞ！,Just start running!,
