アクター設定,,,
本文,出会ったあの頃のように\|\^,Like When We Met\|\^,
アクター設定,レミィ 通常,,
本文,\N[1],\N[1].,
アクター設定,アーシア 通常,,
本文,ほい\. なんざんしょ？,Yes?\. What can I do you for?,
アクター設定,レミィ 通常,,
本文,懐かしいわね…,This really does bring me back.,
アクター設定,アーシア 驚き・動揺,,
本文,懐かしい？\.,Bring you back?\.,
本文,何がです？,What does?,
アクター設定,レミィ 通常,,
本文,…,...,
アクター設定,レミィ 通常,,
本文,黒い雪の夜に…,To the night of black snow.,
アクター設定,レミィ 通常,,
本文,貴方と私は出会ったわ,The night we first met.,
アクター設定,アーシア 通常,,
本文,そんなことも\.,Was\c\. was that how it went down?,
本文,ありましたっけ…,,
アクター設定,アーシア 通常,,
本文,\N[3]さーん\.,Hey\c \N[3]\c\.,
本文,聞いても良いですか？,mind if I ask you something?,
アクター設定,レミィ 通常,,
本文,…,...,
アクター設定,アーシア 通常,,
本文,\N[3]さん,\N[3].,
アクター設定,アーシア 通常,,
本文,出会ったときからずっと,Since the day we met...,
アクター設定,アーシア 通常,,
本文,あたしの素性\.,You've never once asked,
本文,聞かなかったですよね？,who I am or where I'm from\c have you?,
アクター設定,アーシア 通常,,
本文,どうしてです？,Why was that?,
アクター設定,アーシア 驚き・動揺,,
本文,もしかして…\.,Are you just...\.,
本文,興味ないとか？,not interested?,
アクター設定,レミィ 通常,,
本文,…,...,
アクター設定,レミィ 驚き・動揺,,
本文,ないわね,I'm not.,
アクター設定,アーシア 勝利・喜び,,
本文,おおぅ…！\.,Whoa..!\.,
本文,そうだったんですかい,Really now? So that's how it was?,
アクター設定,アーシア 不信・怒り,,
本文,でも\.でも！,But!\. But!,
アクター設定,アーシア 笑顔,,
本文,ちゃんと感謝してるんですよ,I'm really grateful\c I am!,
アクター設定,アーシア 通常,,
本文,戦場で行き場を失った\.,The battlefield stole my,place in the world\c
本文,あたしを匿ってくれて,and you took good care of me...,
アクター設定,レミィ 不信・怒り,,
本文,…,...,
アクター設定,レミィ 通常,,
本文,そう…,I see.,
アクター設定,レミィ 通常,,
本文,良かったわね,Glad to hear it.,
アクター設定,アーシア 笑顔,,
本文,んー…？,Hmm...?,
アクター設定,アーシア 驚き・動揺,,
本文,なんか いつにも増して\.,Hey. Is it just me\c\. or are your,
本文,反応 薄くないですか！？,reactions even weaker than usual?!,
アクター設定,レミィ 通常,,
本文,…,...,
アクター設定,レミィ 悲しみ・焦り,,
本文,…,...,
アクター設定,レミィ 悲しみ・焦り,,
本文,私\. この遠征が終わったら…,When this expedition is over...,
アクター設定,レミィ 通常,,
本文,領主の座を降りようと思うの,I'm thinking of giving up the estate.,
アクター設定,アーシア 勝利・喜び,,
本文,なんだ…\.,You...,
本文,そんなことですか,You are?,
アクター設定,アーシア 驚き・動揺,,
本文,って\. ちょいちょい！,Hey!\. Wait a second!,
アクター設定,アーシア 不信・怒り,,
本文,いきなり,Where'd that come from?!,
本文,何てこと言い出すんです！？,,
アクター設定,レミィ 通常,,
本文,…,...,
アクター設定,レミィ 通常,,
本文,私は戦うこと以外…,I realized something.,
アクター設定,レミィ 特殊１,,
本文,向いてないことが,Fighting is all I can do.,
本文,わかったの,,
アクター設定,アーシア 不信・怒り,,
本文,そんなこと知ってますって！,Yeah! Yeah\c I know!,
アクター設定,レミィ 特殊２,,
本文,この間の失策で…\.,That blunder of mine...\.,
本文,痛感したわ,It taught me a painful lesson.,
アクター設定,レミィ 通常,,
本文,…,...,
アクター設定,レミィ 通常,,
本文,戦力なら\N[5]一人で十分,\N[5] is strong enough on his own.,
アクター設定,レミィ 通常,,
本文,他の皆は優秀だもの…,Everyone else is brilliant\c too.,
アクター設定,レミィ 特殊２,,
本文,私が抜けたところで\.,Losing me won't hurt much.,
本文,困ることはないはず,,
アクター設定,アーシア 驚き・動揺,,
本文,…！,...!,
アクター設定,アーシア 不信・怒り,,
本文,ダメじゃないですか！,You can't just do that!,
アクター設定,アーシア 不信・怒り,,
本文,そういう大事な話は\.,And if you want to talk about big,
本文,ちゃんと\.信用\.できる人に相談して…,life decisions\c\. speak with,someone you can actually trust!
アクター設定,アーシア 不信・怒り,,
本文,色んな意見を聞いて…,Ask a lot of people's opinions!,
アクター設定,アーシア 不信・怒り,,
本文,足りないところは\.,Have people make up\.,
本文,他の人に補ってもらって…,for your shortcomings!,
アクター設定,アーシア 驚き・動揺,,
本文,じゃないと！,If you don't...,
アクター設定,アーシア 驚き・動揺,,
本文,\N[3]さんを頼りにしている\.,Just think of the wizards,
本文,魔法使いさんたちが…,that depend on you\c \N[3]!,
アクター設定,アーシア 驚き・動揺,,
本文,かわいそうじゃないですか！,Don't you feel bad for them?!,
アクター設定,アーシア 不信・怒り,,
本文,ただでさえ\.,You and I both know how hard it is\.,
本文,魔法使いは生きにくい世の中なんです！,for wizards to live in this world!,
アクター設定,アーシア 不信・怒り,,
本文,せっかく\N[5]少年も入って,And \N[5]'s on the team! Things,
本文,これからって時なのに！,have just gotten started!,
アクター設定,アーシア 不信・怒り,,
本文,…,...,
アクター設定,レミィ 通常,,
本文,…,...,
アクター設定,レミィ 不信・怒り,,
本文,\N[1],\N[1].,
アクター設定,アーシア 不信・怒り,,
本文,…,...,
アクター設定,レミィ 不信・怒り,,
本文,怒っている？,Are you angry?,
アクター設定,アーシア 不信・怒り,,
本文,怒ってますよ！,I sure am!,
アクター設定,アーシア 不信・怒り,,
本文,あたしのことは\.,You don't have\.,
本文,どうだって良いんです！,to care about me!,
アクター設定,アーシア 不信・怒り,,
本文,信用されてようがなかろうが！,It doesn't matter if anyone,trusts me or not!
アクター設定,アーシア 不信・怒り,,
本文,でも\.\N[3]さんを慕っている\.,But the wizards under,
本文,魔法使いさんたちのことを…,you love you\c \N[3]!,
アクター設定,アーシア 不信・怒り,,
本文,ちゃんと考えてください！,You've got to put them to good use!,
アクター設定,レミィ 通常,,
本文,…,...,
